"obs_id","study_id","model","prescience_score","confidence","rationale","scored_at","scorer_version","source_pass","elapsed_sec","parse_ok"
"junenews-fc15cc-OBS-002","junenews-fc15cc","claude-sonnet-4.6","-1","1","Pre-filter: skipped per user instruction (junenews).","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"junenews-fc15cc-OBS-001","junenews-fc15cc","claude-sonnet-4.6","-1","1","Pre-filter: skipped per user instruction (junenews).","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"09010005-d36601-OBS-001","09010005-d36601","claude-sonnet-4.6","4","3","2001 prediction that HP/Compaq merger would derive one-third of $87B in revenues from access devices (PCs, laptops, PDAs) framed the PC-centric strategy that did materialize initially but ultimately failed — HP spun off PC business consideration in 2011, and the iPaq/Jornada PDA lines were discontinued by 2010 as iPhone (2007) and Android (2008) destroyed the standalone PDA market.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"09010005-d36601-OBS-004","09010005-d36601","claude-sonnet-4.6","1","3","2001 claim that the $550 iPaq PDA was more profitable than a $550 low-end PC aged poorly; the entire standalone-PDA category was destroyed by smartphones (iPhone 2007, Android 2008), and the iPaq line was discontinued by 2010. The profitability advantage was real briefly but the strategic bet on PDAs as a sustaining category was wrong.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"aberdeen-companyprofile-50a990-OBS-001","aberdeen-companyprofile-50a990","claude-sonnet-4.6","2","2","2005 claim that Aberdeen research was used by ""more than 90% of the Fortune 1000"" was self-promotional puffery typical of analyst-firm marketing; not verifiable and overstated. Aberdeen's actual penetration declined significantly post-2010 as Forrester and Gartner consolidated the analyst market and Aberdeen was sold multiple times.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"aberdeen-companyprofile-50a990-OBS-003","aberdeen-companyprofile-50a990","claude-sonnet-4.6","-1","1","Pre-filter: image content preserved separately.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"grandopening092004f-a944eb-OBS-001","grandopening092004f-a944eb","claude-sonnet-4.6","3","2","2004 rhetorical question challenging $10K research pricing aged interestingly — Aberdeen Access at $399/year did democratize access briefly, but the analyst industry overall consolidated around high-priced subscription models (Gartner, Forrester) and free/freemium content. Aberdeen's low-price model didn't sustain competitive advantage.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"grandopening092004f-a944eb-OBS-002","grandopening092004f-a944eb","claude-sonnet-4.6","2","2","2004 Aberdeen Access $399/year (Grand Opening $249) pricing was a real attempt to disrupt analyst-firm economics. The model didn't sustain — Aberdeen was acquired by Harte-Hanks (2007) and the subscription pricing/positioning evolved; the disruption-via-low-price thesis failed against Gartner/Forrester's enterprise-account dominance.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-ee-sox-compliance-automation-012705a-60ff9d-OBS-002","1q05-ee-sox-compliance-automation-012705a-60ff9d","claude-sonnet-4.6","4","3","2005 claim that benchmark results would help firms move from laggard to best-in-class on SOX compliance automation aged well; SOX automation tooling matured significantly (Workiva, AuditBoard, ServiceNow GRC) and the laggard-to-leader trajectory played out across the 2010s as compliance shifted from manual to platform-based.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-ee-sox-compliance-automation-012705a-60ff9d-OBS-001","1q05-ee-sox-compliance-automation-012705a-60ff9d","claude-sonnet-4.6","4","3","2005 claim that best-in-class firms instituted continuous operational excellence programs linking business strategy with execution captured the rise of integrated GRC and continuous controls monitoring. By 2015-2020 platforms like ServiceNow GRC, MetricStream, and AuditBoard delivered exactly this integration, validating the strategic framing.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-asset-20management-e1ca0f-OBS-002","1q06-asset-20management-e1ca0f","claude-sonnet-4.6","-1","1","Pre-filter: image content preserved separately.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-asset-20management-e1ca0f-OBS-001","1q06-asset-20management-e1ca0f","claude-sonnet-4.6","5","3","2006 claim that best-in-class enterprises leveraged real-time process and equipment data for predictive failure detection was strongly prescient. Predictive maintenance became one of the highest-ROI Industrial IoT use cases (GE Predix, Uptake, Augury) and by 2025 predictive/prescriptive asset management was standard in best-in-class manufacturing and utilities.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-tresury-cashmngt-jp-3dc92d-OBS-001","1q06-tresury-cashmngt-jp-3dc92d","claude-sonnet-4.6","3","2","2006 framing of treasury cash management benchmark with best-in-class/average/lagging tiers aged moderately. Treasury management modernized substantially (Kyriba, FIS Quantum, GTreasury) and the maturity-tiering concept persisted, but cash management was overtaken by larger themes (real-time payments, fintech APIs, embedded finance) that the 2006 framing didn't anticipate.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-tresury-cashmngt-jp-3dc92d-OBS-002","1q06-tresury-cashmngt-jp-3dc92d","claude-sonnet-4.6","-1","1","Pre-filter: image content preserved separately.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"rb-re-thinking-ibm-mainframe-psk-3052-cec46c-OBS-004","rb-re-thinking-ibm-mainframe-psk-3052-cec46c","claude-sonnet-4.6","4","3","2006 claim that ~80% of ISVs migrated WebSphere/Java apps to System z9 reflected real IBM customer behavior during the mainframe-Linux/Java era. The trajectory continued — System z generations (z10, z13, z14, z15, z16) sustained mainframe relevance for Java/Linux workloads through 2026, validating the migration thesis even as broader x86/cloud trends reduced mainframe's overall share.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"rb-re-thinking-ibm-mainframe-psk-3052-cec46c-OBS-002","rb-re-thinking-ibm-mainframe-psk-3052-cec46c","claude-sonnet-4.6","3","2","2006 specific pricing ($95K per processor for IBM z9 BC offload of DB2/Java/Linux to specialty engines like zIIP/zAAP) captured a real IBM pricing strategy that persisted. The specialty-engine pricing model continued through z14/z15/z16 with adjustments, validating the offload economics framing even as the absolute dollar figures evolved.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"written-2004-05dell-storage-profile-editpk-051704f-8b106e-OBS-003","written-2004-05dell-storage-profile-editpk-051704f-8b106e","claude-sonnet-4.6","-1","1","Pre-filter: figure caption only.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"written-2004-05dell-storage-profile-editpk-051704f-8b106e-OBS-001","written-2004-05dell-storage-profile-editpk-051704f-8b106e","claude-sonnet-4.6","4","3","2004 claim that 60% of storage managers cited budget/headcount constraints as critical success factor captured a durable theme. Storage cost-pressure persisted through the 2010s (driving SDS adoption, dedup/compression, and cloud storage migration); by 2020 cloud storage and consumption-based models (Pure Evergreen, NetApp Keystone) explicitly addressed the budget-constraint pressure point.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"q206-esb-psk-a58802-OBS-001","q206-esb-psk-a58802","claude-sonnet-4.6","4","3","2006 claim that 60% of all companies and 80% of $1B+ companies had SOA projects underway in Sept 2005 captured the SOA peak. ESB and SOA dominated 2005-2010 enterprise integration discourse before fading; by 2015 microservices, REST APIs, and event-driven architectures (Kafka) largely superseded the heavy ESB/SOA stack. The adoption figures were credible for their moment but the architectural paradigm didn't endure.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"q206-esb-psk-a58802-OBS-002","q206-esb-psk-a58802","claude-sonnet-4.6","-1","1","Pre-filter: image content preserved separately.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"ilmprimerwpa-fd53e8-OBS-001","ilmprimerwpa-fd53e8","claude-sonnet-4.6","-1","1","Pre-filter: figure caption only.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"ilmprimerwpa-fd53e8-OBS-002","ilmprimerwpa-fd53e8","claude-sonnet-4.6","-1","1","Pre-filter: study-summary tautology placeholder, no claim.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"rp-sim-hd-070104-506e96-OBS-001","rp-sim-hd-070104-506e96","claude-sonnet-4.6","4","3","2007 framing of best-in-class SIM (Security Information Management) was prescient about the category's importance; SIM evolved into SIEM (ArcSight, Splunk, QRadar) and then XDR/SOAR/SOC platforms (Palo Alto Cortex, Microsoft Sentinel) becoming foundational to modern cybersecurity. The best-practices methodology lens applied to SIM in 2007 anticipated the category's strategic importance.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"rp-sim-hd-070104-506e96-OBS-002","rp-sim-hd-070104-506e96","claude-sonnet-4.6","-1","1","Pre-filter: image content preserved separately.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"ma-e2open-be-2484-31191f-OBS-002","ma-e2open-be-2484-31191f","claude-sonnet-4.6","-1","1","Pre-filter: image content preserved separately.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"ma-e2open-be-2484-31191f-OBS-001","ma-e2open-be-2484-31191f","claude-sonnet-4.6","3","2","2005 advice that discrete manufacturers under $750M should look beyond E2open (which targeted large hub companies) aged interestingly; E2open did remain focused on large enterprise supply-chain hubs through its 2012 IPO and 2021 SPAC return to public markets. The mid-market gap E2open didn't address was filled by Kinaxis, Anaplan, o9 Solutions, and others — validating the 2005 alternative-vendor recommendation.","2026-05-29T22:13:00Z","cloud_v1","pass_c_cloud","0.0","true"
"10991290-4e6131-OBS-002","10991290-4e6131","sonar-reasoning-pro","-1","1","Pre-filter: figure caption only.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"10991290-4e6131-OBS-008","10991290-4e6131","sonar-reasoning-pro","-1","1","Pre-filter: figure caption only.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"10991290-4e6131-OBS-009","10991290-4e6131","sonar-reasoning-pro","-1","1","Pre-filter: figure caption only.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-dtp-best-practices-telecom012705a-0e3ad6-OBS-002","1q05-dtp-best-practices-telecom012705a-0e3ad6","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-dtp-ondemandsupplymgmt-012705b-fd896d-OBS-001","1q05-dtp-ondemandsupplymgmt-012705b-fd896d","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-dtp-pe-card-012805a-9f8ea1-OBS-001","1q05-dtp-pe-card-012805a-9f8ea1","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-ee-enterprisetalentmgmt-012705a-737075-OBS-002","1q05-ee-enterprisetalentmgmt-012705a-737075","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-ee-sox-compliance-automation-012705a-60ff9d-OBS-003","1q05-ee-sox-compliance-automation-012705a-60ff9d","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-ee-storagegrowth-012805b-b446ce-OBS-002","1q05-ee-storagegrowth-012805b-b446ce","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q05-pss-fieldservices-020305a-fa2797-OBS-001","1q05-pss-fieldservices-020305a-fa2797","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-ee-beyondpayforperformance-b12c3f-OBS-001","1q06-ee-beyondpayforperformance-b12c3f","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-gsm-senblmtbm1q06-collateral-8c7e6c-OBS-002","1q06-gsm-senblmtbm1q06-collateral-8c7e6c","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-gsm-ttcmwireless1q06-collateral-beabeb-OBS-001","1q06-gsm-ttcmwireless1q06-collateral-beabeb","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-industrialcontrolplatform-f59746-OBS-001","1q06-industrialcontrolplatform-f59746","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-mfg-networksbestpractices-041505a-70ad3a-OBS-001","1q06-mfg-networksbestpractices-041505a-70ad3a","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-mfg-ss-20lean-jbjf-spf071805b-fa3a8c-OBS-001","1q06-mfg-ss-20lean-jbjf-spf071805b-fa3a8c","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
"1q06-on-demandsupplychain-148b1d-OBS-001","1q06-on-demandsupplychain-148b1d","sonar-reasoning-pro","-1","1","Pre-filter: image content preserved in archive images, no textual claim to score.","2026-05-29T23:53:46Z","cloud_v1","pass_c_cloud","0.0","true"
